lat_rad,lon_rad,u,v,k
0.06395710000181239,-1.2841949594768975,652286476,7624000325,0
0.06417476263082249,-1.2851759680342059,652286476,2198991756,0
0.0641830712707266,-1.284720086288256,652286476,7623903173,0
0.06537303151874858,-1.2816245284390166,652286822,7624127487,0
0.06536580672830995,-1.2816206040661933,652286822,7624080283,0
0.06536734872670409,-1.281629670178993,652286822,7624080281,0
0.06608405683939542,-1.2810929927786447,652287754,3840130597,0
0.06609864866460673,-1.2810887839171536,652287754,3840133257,0
0.06651709048010773,-1.2818626157835982,652287754,652287759,0
0.06699039933863907,-1.2828469317398394,652287759,1331090340,0
0.06651709048010773,-1.2818626157835982,652287759,652287754,0
0.06699252689499725,-1.2823243426372133,652287759,9462683056,0
0.06702110927949254,-1.2818376366313438,652288328,9462683056,0
0.06701356945712392,-1.2815154724133704,652288328,3840139140,0
0.06706883268989444,-1.2816402503649185,652288328,7624001048,0
0.062347004096250346,-1.2804255387301093,653286034,6338585124,0
0.0623315884756321,-1.2777067049639255,653286034,653286659,0
0.06689683136477502,-1.285231535826931,1136510492,7626231663,0
0.06712832834610105,-1.2843758253292876,1136510492,5546206375,0
0.0667825428420313,-1.2853951630622993,1136510492,1136510615,0
0.06665608588374268,-1.285670548092996,1136510550,1136510615,0
0.06665044061627712,-1.2858275273692434,1136510550,9571127423,0
0.06657006209557038,-1.2857606725322457,1136510550,7626318542,0
0.06665608588374268,-1.285670548092996,1136510615,1136510550,0
0.0667825428420313,-1.2853951630622993,1136510615,1136510492,0
0.06664663841650163,-1.2855104883106188,1136510615,10898930106,0
0.06760225679651685,-1.285157714508224,1136593588,1136593709,0
0.06755269991773571,-1.2851974373293347,1136593588,1136593596,0
0.06759888045707886,-1.2851556174951277,1136593588,1136593882,0
0.06736819941717814,-1.2855465738655683,1136593593,1136593631,0
0.0674470245948506,-1.2857075124212243,1136593593,9436576542,0
0.06720742754046607,-1.2852311719257818,1136593596,7626231663,0
0.06755269991773571,-1.2851974373293347,1136593596,1136593588,0
0.06734030207441427,-1.285322527694819,1136593596,1136593631,0
0.06736819941717814,-1.2855465738655683,1136593631,1136593593,0
0.06734030207441427,-1.285322527694819,1136593631,1136593596,0
0.0671321802877602,-1.2856671228843388,1136593631,1136594582,0
0.06714050376296296,-1.2853967626565588,1136593631,1136593750,0
0.06760225679651685,-1.285157714508224,1136593709,1136593588,0
0.06760166425723578,-1.2851540877140384,1136593709,1136593882,0
0.06763825595766848,-1.2851411923488598,1136593709,1137648272,0
0.06715336334889166,-1.2853253097496466,1136593750,1136594285,0
0.06700762922901476,-1.2853054068875218,1136593750,7626231663,0
0.06714050376296296,-1.2853967626565588,1136593750,1136593631,0
0.0672748461188121,-1.2858049995319234,1136593759,9462326558,0
0.06719211663960295,-1.2858816360667138,1136593759,1136594247,0
0.06760071741611658,-1.2850908221466475,1136593882,2144873040,0
0.06760166425723578,-1.2851540877140384,1136593882,1136593709,0
0.06759888045707886,-1.2851556174951277,1136593882,1136593588,0
0.06719211663960295,-1.2858816360667138,1136594247,1136593759,0
0.06712286372021306,-1.2859142030378916,1136594247,1136594582,0
0.0672003964815744,-1.2852665192064578,1136594285,1136594285,0
0.0672003964815744,-1.2852665192064578,1136594285,1136594285,1
0.06715336334889166,-1.2853253097496466,1136594285,1136593750,0
0.06712286372021306,-1.2859142030378916,1136594582,1136594247,0
0.0671321802877602,-1.2856671228843388,1136594582,1136593631,0
0.0681739900075559,-1.2848554828229732,1137648269,7624210607,0
0.0680128821549628,-1.2848290707554029,1137648269,2144873315,0
0.06814629774097913,-1.2847310425926353,1137648269,7624200341,0
0.06721063807362511,-1.283297347114572,1331090340,5546206375,0
0.06699039933863907,-1.2828469317398394,1331090340,652287759,0
0.06690799710866467,-1.2832172818804664,1331090340,2387000828,0
0.06649152926054765,-1.2836437984617517,1331090342,6437145890,0
0.06648858139944104,-1.28363304548823,1331090342,6438900911,0
0.06648176414338275,-1.2836448814385526,1331090342,6438927968,0
0.06656492384625252,-1.2836920882314957,1331090375,8022013337,0
0.06657043995935344,-1.2836891133177857,1331090375,8022013338,0
0.0665894308869444,-1.2845772232349983,1331090375,10898930108,0
0.06547267498373882,-1.285368293718465,1824687498,8481917813,0
0.06565152847150156,-1.2855626029694185,1824687498,7615988903,0
0.06526647742258507,-1.2856558192594385,1824687498,8869039587,0
0.06492965942021209,-1.2846229299174494,2144547176,8869039567,0
0.06474187071934376,-1.284896381123335,2144547176,7606543994,0
0.06469560727686115,-1.2844864111360232,2144547176,7623957006,0
0.0651062762685384,-1.2838826886577892,2144547255,8486309129,0
0.0651067562340827,-1.2839440745055757,2144547255,8481917814,0
0.06511390248470499,-1.2838797006541098,2144547255,8486309142,0
0.06765437058265214,-1.2849780983115782,2144873040,2144873118,0
0.06760071741611658,-1.2850908221466475,2144873040,1136593882,0
0.06761346442830853,-1.2850443134854048,2144873040,7624207977,0
0.06771635944169523,-1.284915413938828,2144873118,9133183069,0
0.06765437058265214,-1.2849780983115782,2144873118,2144873040,0
0.06758907257934728,-1.2848310682847315,2144873118,7624200299,0
0.0680128821549628,-1.2848290707554029,2144873315,1137648269,0
0.06779361207771162,-1.2848739527697826,2144873315,9133183069,0
0.06784904548008422,-1.2847864882123123,2144873315,2144873300,0
0.06722862369156692,-1.2804786473539185,2146092914,9462324888,0
0.06730616430690989,-1.279889174616362,2146092914,2146093008,0
0.06746369685253027,-1.2801560721109062,2146092914,2146093445,0
0.0668575797825623,-1.2800348301964224,2146092914,7623817429,0
0.06737797238832469,-1.2795837184353183,2146093008,2146093012,0
0.06730616430690989,-1.279889174616362,2146093008,2146092914,0
0.06738415783519375,-1.279583945328121,2146093008,2146093028,0
0.06421807035821685,-1.28561554229629,2198991756,2198991801,0
0.06417476263082249,-1.2851759680342059,2198991756,652286476,0
0.06421807035821685,-1.28561554229629,2198991801,2198991756,0
0.06441754927441504,-1.2833882639333025,2275520424,7624120217,0
0.06421085691241836,-1.2831655075608706,2275520424,7624000406,0
0.064026215912856,-1.2819548669065417,2275520424,7624048549,0
0.06674185223585032,-1.2833734609232517,2387000828,7624092309,0
0.06690799710866467,-1.2832172818804664,2387000828,1331090340,0
0.06688727655978498,-1.2837814438532102,2387000828,8272567401,0
0.06602055652522013,-1.2793864813945444,2424447352,7623772217,0
0.06644712808437692,-1.2783527848377763,2424447352,2424447402,0
0.06677327950702634,-1.278957201957053,2424447352,7623618539,0
0.0667200661634623,-1.2774827687489192,2424447400,2424447402,0
0.06658034644818776,-1.2772149593198407,2424447400,7623631463,0
0.06673144483752068,-1.2770890975188272,2424447400,9509601158,0
0.06644712808437692,-1.2783527848377763,2424447402,2424447352,0
0.0667200661634623,-1.2774827687489192,2424447402,2424447400,0
0.06695408776355133,-1.2775496567471725,2424447402,652288646,0
0.06615559264944691,-1.2778410028138787,2424447402,7616091295,0
0.06608405683939542,-1.2810929927786447,3840130597,652287754,0
0.06593739594968571,-1.2810173257742539,3840130597,5602439937,0
0.06607090578348164,-1.281075912986585,3840130597,7623994183,0
0.06505061510069843,-1.2810658136388684,3840130757,7624080283,0
0.06608931551643168,-1.281041792672373,3840133257,9443765441,0
0.06608549760869295,-1.2810717041250939,3840133257,7623994183,0
0.06609864866460673,-1.2810887839171536,3840133257,652287754,0
0.06701356945712392,-1.2815154724133704,3840139140,652288328,0
0.06713063392604295,-1.2810791008304636,3840139140,9462324888,0
