lat_rad,lon_rad,u,v,k
0.07138678947663318,-1.2998928827383243,1020742298,1020742744,0
0.07139302466538594,-1.2998848926210087,1020742298,1020742605,0
0.07137894596697472,-1.2998869721808122,1020742298,1020742242,0
0.07138616290343171,-1.2998793093127317,1020742298,1020742686,0
0.07138373776843605,-1.2998677273078152,1020742359,1020742686,0
0.07137532091811832,-1.299864208724043,1020742359,1020742675,0
0.07138277783734746,-1.2998574228839115,1020742359,1020742477,0
0.07136775055248779,-1.299899045495913,1020742449,1020742607,0
0.07137126651826595,-1.2998933784118316,1020742449,1020742242,0
0.0713791100279244,-1.2998992889693435,1020742449,1020742744,0
0.07131677733901869,-1.299948175641692,1020742474,7602997412,0
0.07134626293140188,-1.2999123745754106,1020742474,2132604195,0
0.07133895785581765,-1.2999090261612407,1020742474,1020742418,0
0.07137702697746216,-1.2998499921446212,1020742477,1020742736,0
0.07138277783734746,-1.2998574228839115,1020742477,1020742359,0
0.07139381529953709,-1.2998324454769863,1020742477,1020742644,0
0.07136775055248779,-1.299899045495913,1020742607,1020742449,0
0.07136302856419652,-1.2998945067671932,1020742607,1020742384,0
0.07135654553869,-1.2999047300332869,1020742607,2132604195,0
0.07139381529953709,-1.2998324454769863,1020742644,1020742477,0
0.0714511624554345,-1.2997564398787205,1020742644,2132604309,0
0.07140133330529005,-1.299727717867885,1020742644,5987369559,0
0.07138373776843605,-1.2998677273078152,1020742686,1020742359,0
0.07137736731666629,-1.2998744677693863,1020742686,1020742223,0
0.07138616290343171,-1.2998793093127317,1020742686,1020742298,0
0.07139222966791164,-1.2998784698093613,1020742686,1020742605,0
0.07138678947663318,-1.2998928827383243,1020742744,1020742298,0
0.0713791100279244,-1.2998992889693435,1020742744,1020742449,0
0.07139261189501782,-1.2999006738881052,1020742744,1020742321,0
0.0688406743658912,-1.2986934488431223,1094471682,2132601353,0
0.06846657438536635,-1.2981169473925669,1094471682,4911708736,0
0.06852341277778679,-1.2980484118034996,1094471682,4911708954,0
0.06790318908413959,-1.2978039417898435,1094472015,7566683779,0
0.06784045060618277,-1.2978424585884412,1094472015,1094472056,0
0.067994896537021,-1.2977114053055674,1094472015,2620406757,0
0.06784045060618277,-1.2978424585884412,1094472056,1094472015,0
0.06727905934362641,-1.2981549510643646,1094472056,6023711495,0
0.06777211223932093,-1.2979742196023265,1094472056,4911708371,0
0.06942992370130326,-1.298751164263492,2132601353,11080650795,0
0.06932414889465077,-1.2996134075285257,2132601353,2132601947,0
0.0688406743658912,-1.2986934488431223,2132601353,1094471682,0
0.06932414889465077,-1.2996134075285257,2132601947,2132601353,0
0.06950860052598928,-1.2999855544856174,2132601947,2132601957,0
0.06950615619237187,-1.2999902572752868,2132601947,2132601952,0
0.06950615619237187,-1.2999902572752868,2132601952,2132601947,0
0.06951082494812096,-1.299996346729047,2132601952,2132601958,0
0.06951547014192513,-1.3000006297670315,2132601952,2132601967,0
0.06949922810790608,-1.2999969506129683,2132601952,5996819766,0
0.06950860052598928,-1.2999855544856174,2132601957,2132601947,0
0.06951296733977777,-1.2999849453657084,2132601957,5987318815,0
0.06951326928173837,-1.2999916439393777,2132601957,2132601958,0
0.06951844156497666,-1.2999946048904536,2132601958,5987318787,0
0.06951082494812096,-1.299996346729047,2132601958,2132601952,0
0.06951326928173837,-1.2999916439393777,2132601958,2132601957,0
0.06952308675878084,-1.299998887928438,2132601967,5987318787,0
0.06951547014192513,-1.3000006297670315,2132601967,2132601952,0
0.06953173835588299,-1.3000041745307422,2132601967,5987318812,0
0.06955347643171655,-1.300003118606545,2132601984,5987318802,0
0.06955237949228169,-1.2999973136414527,2132601984,5987318790,0
