lat_rad,lon_rad,u,v,k
0.08832873368699792,-1.2880515716371272,260656278,9622908834,0
0.08830686209347656,-1.2880527898769452,260656278,9622886509,0
0.08832402478867604,-1.2880599082022994,260656278,9622908833,0
0.08840098159138422,-1.2880094908761972,260656281,260656289,0
0.08834598190333075,-1.288037937997675,260656281,9622908834,0
0.08834598190333075,-1.288037937997675,260656281,9622908834,1
0.08852694723948841,-1.2879661203169497,260656289,7650273773,0
0.08840098159138422,-1.2880094908761972,260656289,260656281,0
0.08854739726233403,-1.2878065012302082,260656289,812703622,0
0.08863211816221972,-1.2879387299923333,260656305,7650273760,0
0.08867158529259506,-1.2879301900963034,260656305,5863239024,0
0.0886414294937791,-1.2879239339635997,260656305,7650273761,0
0.08880613010663743,-1.287897214718081,260656310,4928642152,0
0.08877231173438616,-1.2879053418437427,260656310,813298206,0
0.08879227393770583,-1.287892650682087,260656310,7650273747,0
0.0888310123931185,-1.2879074781267472,260656319,9504568906,0
0.08885141703740355,-1.2879128162162643,260656319,260656328,0
0.08882876877236504,-1.287888578828942,260656319,812703517,0
0.08886812943765603,-1.2879004409592032,260656328,7650619783,0
0.0888802001347628,-1.2879176272163475,260656328,904634504,0
0.08885141703740355,-1.2879128162162643,260656328,260656319,0
0.0882062377534467,-1.2879368336921013,260681870,7650093232,0
0.08820537730612547,-1.2879502413114148,260681870,4928641992,0
0.08823173352315983,-1.2879400765138516,260681870,316728142,0
0.08822475482414574,-1.287961991740604,260681870,3964303208,0
0.08741417505030051,-1.2881757265061324,260682060,260682069,0
0.08761686799031623,-1.2882042216241651,260682060,1122695709,0
0.0874354733031626,-1.2881915461704725,260682060,7649937091,0
0.08739222840762131,-1.2881665626548948,260682069,9436714300,0
0.08741417505030051,-1.2881757265061324,260682069,260682060,0
0.08740022376092468,-1.2881479705350378,260682069,1836114296,0
0.08673897697587397,-1.2883445408600378,260682165,7647169069,0
0.0867231468395584,-1.2883747446554081,260682165,4871689137,0
0.08676689788058276,-1.2883502952105814,260682165,6074031930,0
0.08654185599949525,-1.2884160949960466,260682213,7647124139,0
0.08650321615518533,-1.2884302277996647,260682213,9620088898,0
0.08657433919486875,-1.2884263959292919,260682213,7647189204,0
0.08632988663450515,-1.2883877726656097,260682225,260682263,0
0.08642096925951437,-1.2883904840346025,260682225,6025417873,0
0.08640950070099951,-1.288371974817885,260682225,9626288531,0
0.08624586735697877,-1.2883826309256332,260682263,9626288539,0
0.08624448418354658,-1.28843062311674,260682263,7647131114,0
0.08632988663450515,-1.2883877726656097,260682263,260682225,0
0.08612571714594223,-1.2886063367571785,260682268,4913535421,0
0.08612240538368658,-1.2885997420306,260682268,1027986599,0
0.08612863446378695,-1.2885924160110647,260682268,1027986497,0
0.08610482468213124,-1.288617899563473,260682278,1122699301,0
0.08610353662914327,-1.288614361781079,260682278,11206711744,0
0.08610881974078904,-1.2886148068400383,260682278,1027986575,0
0.08580344471755537,-1.2888070408945114,260682308,5526222935,0
0.08581841876987285,-1.2888550304676243,260682308,260682312,0
0.085910668147487,-1.2887519949552328,260682308,10178835612,0
0.08574946430178507,-1.2888333726769363,260682312,5526222158,0
0.08580622153639528,-1.288912652512879,260682312,7667318412,0
0.08581841876987285,-1.2888550304676243,260682312,260682308,0
0.08577142141643977,-1.2890009940982978,260682322,7667341914,0
0.0884156894809908,-1.2896493970053833,260975143,7630233656,0
0.08841312297432573,-1.2896580904903872,260975143,7630233670,0
0.08848989389946858,-1.2897008658923597,260975143,9462672984,0
0.08844012932650647,-1.289462585688896,260975233,5176380756,0
0.08844033178469969,-1.289459304469902,260975233,5176380760,0
0.08842650615903001,-1.289439021998665,260975233,260975305,0
0.08843582708990029,-1.2894455146234822,260975233,5176380768,0
0.08840932513787339,-1.2894133508233618,260975305,5176380749,0
0.08842650615903001,-1.289439021998665,260975305,260975233,0
0.0884098391373381,-1.289404173882155,260975319,5176380749,0
0.08841240826199702,-1.2893964028036602,260975319,9625658328,0
0.0884178118013612,-1.289398176930845,260975319,5170066872,0
0.08704397849864774,-1.2894070772373656,267405462,6179847351,0
0.0870357728331695,-1.2894086925395882,267405462,4279919901,0
0.08710720915945362,-1.2893518890537528,267405465,1422648537,0
0.08710364956044418,-1.2893580308673906,267405465,7633328076,0
0.087247339899767,-1.2892328192015234,267405468,2739767051,0
0.08719979887627194,-1.2892681891714792,267405468,7635676507,0
0.08722936213580684,-1.2892668819198698,267405468,9701010004,0
0.08765919047934786,-1.288823706170874,267405483,1436791947,0
0.08781519324387888,-1.2887429236064456,267405483,5968019013,0
0.08810241771555646,-1.2883724347121432,267405520,529941852,0
0.08812721709889804,-1.2883370568882053,267405520,7650311248,0
0.08823045681481201,-1.288095109747983,267405560,1122695689,0
0.08822127376495263,-1.2881551717635318,267405560,7330180936,0
0.0883510215415459,-1.2875336853241706,267405582,7647609272,0
0.08832732520629157,-1.287546181881615,267405582,7647591548,0
0.08848489789448474,-1.2873216985058882,267405605,1586460939,0
0.08846966815143184,-1.2873264082768745,267405605,3964303198,0
0.08863174902508292,-1.2872023904162155,267405619,529937508,0
0.08856040432858452,-1.2872659151650003,267405619,9867745002,0
0.08862451638066264,-1.2867950305688,267405663,9899593843,0
0.08876217049876745,-1.2867374268495029,267405663,774074076,0
0.0888532950116787,-1.28662803572064,267405673,390119969,0
0.08885711815540519,-1.2866287495603042,267405673,3964273137,0
0.0882687676645579,-1.2891264029863707,316728108,5497565327,0
0.08826220784456429,-1.288961434465472,316728108,9832745562,0
0.08822803255248099,-1.2890539953843578,316728108,7636094312,0
0.0884565851633589,-1.288471359974146,316728122,9465633048,0
0.08845701625968412,-1.2885437160889461,316728122,812737270,0
0.08850523185293509,-1.2884254831220927,316728122,9651658301,0
